"","parents","has_nurs","form","children","housing","finance","social","health","class"
"5516","2","4","1","2","3","convenient","1","recommended","spec_prior"
"5517","pretentious","2","1","2","less_conv","inconv","1","priority","priority"
"5518","great_pret","3","complete","3","convenient","2","slightly_prob","recommended","priority"
"5519","1","5","complete","3","2","2","2","2","recommended"
"5520","3","3","2","2","3","convenient","1","not_recom","not_recom"
"5521","great_pret","3","foster","1","convenient","2","slightly_prob","3","priority"
"5522","pretentious","less_proper","1","2","critical","inconv","nonprob","1","not_recom"
"5523","pretentious","4","incomplete","more","less_conv","inconv","problematic","priority","priority"
"5524","1","improper","incomplete","1","critical","2","problematic","2","recommended"
"5525","3","3","2","1","1","2","problematic","3","priority"
"5526","usual","very_crit","completed","4","2","inconv","slightly_prob","priority","recommended"
"5527","2","critical","complete","1","critical","1","problematic","1","not_recom"
"5528","great_pret","3","2","1","convenient","2","1","recommended","priority"
"5529","2","proper","1","2","less_conv","1","nonprob","priority","priority"
"5530","great_pret","improper","3","1","2","inconv","3","3","recommended"
"5531","great_pret","5","incomplete","3","2","convenient","nonprob","priority","recommended"
"5532","2","proper","1","2","3","1","1","not_recom","not_recom"
"5533","3","improper","completed","more","less_conv","convenient","1","priority","priority"
"5534","3","very_crit","2","more","convenient","convenient","slightly_prob","not_recom","not_recom"
"5535","pretentious","proper","complete","3","convenient","inconv","problematic","recommended","priority"
"5536","great_pret","5","4","3","2","convenient","slightly_prob","2","spec_prior"
"5537","usual","3","complete","2","1","2","1","recommended","very_recom"
"5538","great_pret","less_proper","2","2","less_conv","2","problematic","priority","priority"
"5539","pretentious","3","2","3","1","convenient","1","recommended","priority"
"5540","pretentious","5","completed","1","2","1","nonprob","priority","spec_prior"
"5541","pretentious","critical","foster","1","convenient","convenient","slightly_prob","not_recom","not_recom"
"5542","usual","less_proper","complete","more","critical","inconv","slightly_prob","recommended","priority"
"5543","3","3","2","2","3","inconv","slightly_prob","not_recom","not_recom"
"5544","3","less_proper","completed","more","3","convenient","slightly_prob","1","not_recom"
"5545","3","less_proper","2","2","3","inconv","1","recommended","priority"
"5546","3","3","completed","more","critical","inconv","problematic","not_recom","not_recom"
"5547","usual","improper","2","more","convenient","inconv","1","not_recom","not_recom"
"5548","usual","very_crit","2","4","convenient","1","3","3","spec_prior"
"5549","1","very_crit","foster","more","convenient","convenient","problematic","2","spec_prior"
"5550","pretentious","2","completed","2","less_conv","inconv","problematic","1","not_recom"
"5551","usual","proper","foster","2","less_conv","inconv","problematic","priority","priority"
"5552","2","improper","complete","2","critical","inconv","problematic","1","not_recom"
"5553","great_pret","critical","2","4","2","convenient","slightly_prob","1","not_recom"
"5554","great_pret","3","completed","1","convenient","inconv","1","3","priority"
"5555","great_pret","5","complete","3","less_conv","2","slightly_prob","2","spec_prior"
"5556","great_pret","critical","2","more","less_conv","1","1","1","not_recom"
"5557","usual","critical","complete","more","less_conv","convenient","nonprob","not_recom","not_recom"
"5558","usual","3","2","2","3","2","nonprob","1","not_recom"
"5559","usual","critical","incomplete","1","less_conv","convenient","slightly_prob","3","priority"
"5560","3","proper","2","1","less_conv","1","1","3","priority"
"5561","pretentious","5","4","more","critical","inconv","2","priority","spec_prior"
"5562","great_pret","very_crit","3","3","less_conv","inconv","3","priority","spec_prior"
"5563","1","5","incomplete","3","less_conv","2","problematic","2","recommended"
"5564","usual","3","incomplete","1","1","2","1","3","priority"
"5565","2","4","incomplete","2","critical","convenient","nonprob","1","not_recom"
"5566","usual","very_crit","incomplete","2","convenient","2","slightly_prob","2","recommended"
"5567","1","very_crit","incomplete","3","2","2","2","2","recommended"
"5568","usual","improper","2","1","2","convenient","2","not_recom","not_recom"
"5569","great_pret","very_crit","incomplete","2","critical","convenient","problematic","2","spec_prior"
"5570","2","4","1","more","3","1","slightly_prob","1","not_recom"
"5571","great_pret","5","incomplete","3","2","convenient","problematic","recommended","spec_prior"
"5572","great_pret","less_proper","3","1","convenient","inconv","3","recommended","priority"
"5573","usual","improper","2","2","3","2","1","not_recom","not_recom"
"5574","usual","proper","complete","2","convenient","convenient","problematic","priority","priority"
"5575","pretentious","4","incomplete","more","2","1","nonprob","1","not_recom"
"5576","3","3","foster","more","1","convenient","1","recommended","priority"
"5577","1","5","incomplete","1","2","1","2","not_recom","not_recom"
"5578","1","5","incomplete","2","2","inconv","2","2","spec_prior"
"5579","3","3","completed","2","3","2","problematic","3","priority"
"5580","great_pret","very_crit","complete","3","2","1","2","recommended","recommended"
"5581","1","proper","4","3","2","convenient","problematic","2","recommended"
"5582","1","improper","4","3","less_conv","2","2","recommended","spec_prior"
"5583","3","3","completed","4","less_conv","1","slightly_prob","not_recom","not_recom"
"5584","great_pret","5","complete","3","2","convenient","slightly_prob","priority","spec_prior"
"5585","2","4","foster","2","convenient","1","1","1","not_recom"
"5586","3","less_proper","2","2","convenient","1","nonprob","3","priority"
"5587","usual","improper","incomplete","3","less_conv","2","problematic","recommended","recommended"
"5588","2","4","complete","2","critical","1","1","recommended","priority"
"5589","3","3","incomplete","1","convenient","1","slightly_prob","recommended","priority"
"5590","great_pret","5","4","3","convenient","2","slightly_prob","1","not_recom"
"5591","pretentious","4","complete","4","convenient","1","3","not_recom","not_recom"
"5592","pretentious","4","complete","more","convenient","1","problematic","priority","priority"
"5593","usual","5","completed","3","1","2","slightly_prob","priority","recommended"
"5594","great_pret","5","complete","3","convenient","2","2","recommended","recommended"
"5595","usual","proper","foster","4","critical","convenient","3","1","not_recom"
"5596","1","5","4","2","convenient","2","problematic","priority","spec_prior"
"5597","usual","less_proper","2","3","less_conv","1","1","not_recom","not_recom"
"5598","pretentious","improper","2","2","less_conv","2","1","priority","priority"
"5599","usual","3","2","more","1","2","1","3","priority"
"5600","great_pret","critical","complete","2","critical","inconv","slightly_prob","1","not_recom"
"5601","usual","5","4","3","2","1","slightly_prob","priority","recommended"
"5602","great_pret","5","completed","3","2","convenient","slightly_prob","priority","spec_prior"
"5603","2","critical","1","more","convenient","convenient","slightly_prob","1","not_recom"
"5604","great_pret","5","foster","1","less_conv","1","slightly_prob","priority","recommended"
"5605","pretentious","improper","complete","3","less_conv","convenient","slightly_prob","recommended","recommended"
"5606","pretentious","very_crit","3","3","less_conv","2","3","recommended","spec_prior"
"5607","great_pret","very_crit","complete","3","2","inconv","slightly_prob","priority","spec_prior"
"5608","3","3","2","1","1","2","slightly_prob","3","priority"
"5609","usual","3","2","3","1","2","1","3","priority"
"5610","great_pret","3","completed","1","less_conv","1","nonprob","3","priority"
"5611","usual","proper","foster","1","1","2","slightly_prob","3","priority"
"5612","1","very_crit","4","2","less_conv","2","problematic","priority","recommended"
"5613","great_pret","less_proper","3","3","convenient","inconv","3","3","priority"
"5614","great_pret","less_proper","3","3","2","inconv","nonprob","priority","spec_prior"
"5615","pretentious","very_crit","complete","2","3","convenient","1","recommended","priority"
"5616","usual","3","foster","1","critical","convenient","problematic","not_recom","not_recom"
"5617","3","3","2","2","critical","convenient","nonprob","3","priority"
"5618","3","3","complete","2","3","2","nonprob","not_recom","not_recom"
"5619","usual","5","complete","1","2","1","nonprob","priority","spec_prior"
"5620","usual","improper","2","2","critical","inconv","1","1","not_recom"
"5621","great_pret","very_crit","complete","1","convenient","inconv","slightly_prob","priority","recommended"
"5622","3","improper","incomplete","3","less_conv","inconv","nonprob","not_recom","not_recom"
"5623","great_pret","very_crit","foster","1","2","inconv","slightly_prob","recommended","spec_prior"
"5624","great_pret","5","complete","3","convenient","2","2","priority","spec_prior"
"5625","usual","improper","2","2","convenient","2","1","1","not_recom"
"5626","pretentious","critical","complete","2","convenient","inconv","nonprob","1","not_recom"
"5627","great_pret","improper","completed","2","3","inconv","slightly_prob","1","not_recom"
"5628","3","3","2","2","less_conv","2","slightly_prob","recommended","priority"
"5629","usual","less_proper","2","1","1","2","1","recommended","priority"
"5630","3","3","2","1","1","2","1","3","priority"
"5631","usual","improper","2","3","less_conv","inconv","slightly_prob","priority","priority"
"5632","great_pret","proper","3","more","less_conv","inconv","slightly_prob","3","spec_prior"
"5633","1","proper","foster","3","convenient","2","2","2","recommended"
"5634","1","5","incomplete","3","2","convenient","slightly_prob","not_recom","not_recom"
"5635","great_pret","less_proper","foster","1","convenient","1","nonprob","1","not_recom"
"5636","great_pret","3","2","1","1","2","1","3","priority"
"5637","3","3","complete","3","less_conv","convenient","nonprob","not_recom","not_recom"
"5638","2","4","1","2","less_conv","1","1","1","not_recom"
"5639","3","3","foster","2","critical","inconv","nonprob","not_recom","not_recom"
"5640","3","3","complete","2","convenient","inconv","nonprob","priority","priority"
"5641","3","proper","2","more","3","convenient","1","3","priority"
"5642","great_pret","very_crit","completed","4","2","inconv","2","priority","spec_prior"
"5643","3","improper","2","2","critical","convenient","problematic","not_recom","not_recom"
"5644","great_pret","less_proper","completed","3","2","2","problematic","recommended","spec_prior"
"5645","great_pret","3","foster","1","1","convenient","1","priority","priority"
"5646","usual","1","incomplete","more","1","1","nonprob","not_recom","not_recom"
"5647","2","4","1","2","critical","1","1","recommended","priority"
"5648","2","improper","1","3","less_conv","convenient","3","3","priority"
"5649","1","5","4","more","convenient","2","problematic","2","recommended"
"5650","1","critical","complete","3","convenient","convenient","slightly_prob","2","spec_prior"
"5651","great_pret","5","incomplete","3","2","1","2","2","recommended"
"5652","2","critical","1","3","3","inconv","1","1","not_recom"
"5653","great_pret","very_crit","4","1","convenient","1","2","not_recom","not_recom"
"5654","pretentious","critical","completed","2","less_conv","2","nonprob","2","spec_prior"
"5655","3","proper","foster","2","3","convenient","1","recommended","priority"
"5656","2","critical","1","more","3","1","nonprob","1","not_recom"
"5657","great_pret","less_proper","4","1","convenient","convenient","2","priority","recommended"
"5658","1","5","4","2","2","inconv","2","priority","recommended"
"5659","great_pret","2","1","2","3","inconv","slightly_prob","1","not_recom"
"5660","usual","3","2","2","1","inconv","1","priority","priority"
"5661","pretentious","4","incomplete","1","less_conv","1","1","3","priority"
"5662","3","3","2","1","1","inconv","problematic","3","priority"
"5663","great_pret","3","2","1","1","inconv","1","1","not_recom"
"5664","3","3","incomplete","1","1","2","slightly_prob","recommended","priority"
"5665","3","3","completed","2","convenient","inconv","1","not_recom","not_recom"
"5666","pretentious","improper","1","1","convenient","convenient","nonprob","recommended","priority"
"5667","usual","5","4","more","2","1","2","2","recommended"
"5668","2","4","1","2","less_conv","1","nonprob","priority","priority"
"5669","usual","critical","incomplete","1","convenient","1","slightly_prob","1","not_recom"
"5670","1","5","incomplete","more","convenient","inconv","nonprob","2","spec_prior"
"5671","2","proper","foster","1","2","1","1","recommended","priority"
"5672","usual","less_proper","2","2","3","2","1","3","priority"
"5673","pretentious","1","4","3","convenient","1","3","3","recommended"
"5674","usual","proper","2","2","less_conv","convenient","1","priority","priority"
"5675","3","3","2","2","less_conv","2","nonprob","1","not_recom"
"5676","usual","3","complete","1","less_conv","1","nonprob","3","priority"
"5677","3","3","completed","more","1","2","1","priority","priority"
"5678","1","less_proper","4","3","critical","inconv","problematic","2","recommended"
"5679","pretentious","3","2","2","1","inconv","nonprob","recommended","priority"
"5680","3","improper","completed","more","3","1","1","priority","priority"
"5681","usual","3","foster","1","1","2","1","1","not_recom"
"5682","3","less_proper","foster","1","2","convenient","nonprob","not_recom","not_recom"
"5683","1","proper","incomplete","1","convenient","convenient","2","not_recom","not_recom"
"5684","pretentious","less_proper","incomplete","1","2","1","slightly_prob","3","priority"
"5685","great_pret","3","incomplete","3","1","2","slightly_prob","recommended","priority"
"5686","usual","1","2","2","convenient","1","3","not_recom","not_recom"
"5687","usual","improper","2","1","less_conv","1","nonprob","3","priority"
"5688","pretentious","critical","complete","3","convenient","inconv","problematic","not_recom","not_recom"
"5689","great_pret","5","4","3","less_conv","convenient","2","priority","spec_prior"
"5690","pretentious","4","complete","4","2","convenient","nonprob","1","not_recom"
"5691","1","very_crit","4","3","2","inconv","2","2","recommended"
"5692","usual","very_crit","incomplete","4","critical","inconv","2","priority","spec_prior"
"5693","1","5","completed","3","convenient","convenient","nonprob","priority","spec_prior"
"5694","great_pret","less_proper","2","more","convenient","inconv","1","not_recom","not_recom"
"5695","pretentious","improper","completed","4","2","inconv","2","2","spec_prior"
"5696","3","improper","completed","more","convenient","1","nonprob","not_recom","not_recom"
"5697","usual","3","2","2","1","convenient","nonprob","3","priority"
"5698","2","proper","1","2","3","1","slightly_prob","1","not_recom"
"5699","1","very_crit","4","3","critical","inconv","nonprob","recommended","recommended"
"5700","3","3","completed","2","3","2","1","1","not_recom"
"5701","1","5","4","2","2","convenient","2","2","spec_prior"
"5702","3","less_proper","complete","3","less_conv","inconv","1","3","priority"
"5703","great_pret","5","incomplete","1","less_conv","1","problematic","2","recommended"
"5704","great_pret","3","foster","3","1","inconv","problematic","not_recom","not_recom"
"5705","great_pret","less_proper","complete","3","convenient","2","slightly_prob","recommended","priority"
"5706","great_pret","less_proper","incomplete","3","2","convenient","nonprob","2","spec_prior"
"5707","great_pret","proper","complete","more","2","inconv","2","2","spec_prior"
"5708","1","5","completed","3","2","2","problematic","priority","recommended"
"5709","pretentious","4","1","3","less_conv","1","slightly_prob","not_recom","not_recom"
"5710","2","proper","1","1","critical","1","slightly_prob","not_recom","not_recom"
"5711","3","improper","2","2","less_conv","inconv","nonprob","3","priority"
"5712","usual","very_crit","4","1","convenient","convenient","2","priority","spec_prior"
"5713","pretentious","proper","foster","3","critical","inconv","3","priority","priority"
"5714","pretentious","improper","4","1","2","1","nonprob","priority","spec_prior"
"5715","usual","5","incomplete","more","critical","convenient","problematic","recommended","recommended"
"5716","pretentious","2","incomplete","2","less_conv","2","problematic","1","not_recom"
"5717","3","3","foster","more","less_conv","convenient","nonprob","1","not_recom"
"5718","usual","improper","2","2","convenient","inconv","slightly_prob","priority","priority"
"5719","pretentious","4","1","2","3","1","nonprob","not_recom","not_recom"
"5720","3","very_crit","completed","2","convenient","convenient","nonprob","recommended","priority"
"5721","pretentious","2","complete","2","3","inconv","2","not_recom","not_recom"
"5722","pretentious","4","1","3","critical","inconv","1","not_recom","not_recom"
"5723","pretentious","5","4","3","less_conv","2","2","priority","spec_prior"
"5724","usual","critical","2","2","3","convenient","1","1","not_recom"
"5725","3","3","2","more","less_conv","1","1","1","not_recom"
"5726","great_pret","critical","2","more","1","2","3","not_recom","not_recom"
"5727","usual","proper","incomplete","1","convenient","1","nonprob","1","not_recom"
"5728","1","5","4","2","2","2","nonprob","2","spec_prior"
"5729","great_pret","critical","foster","1","2","convenient","2","not_recom","not_recom"
"5730","great_pret","improper","1","3","3","2","1","recommended","priority"
"5731","usual","less_proper","2","3","1","inconv","1","priority","priority"
"5732","2","proper","incomplete","1","1","1","1","recommended","priority"
"5733","1","improper","incomplete","3","2","2","2","priority","spec_prior"
"5734","pretentious","improper","foster","2","critical","2","nonprob","not_recom","not_recom"
"5735","3","3","completed","1","1","convenient","1","3","priority"
"5736","3","3","2","3","1","inconv","nonprob","recommended","priority"
"5737","1","critical","incomplete","3","1","inconv","slightly_prob","priority","recommended"
"5738","great_pret","proper","incomplete","4","critical","inconv","2","priority","spec_prior"
"5739","usual","3","complete","more","1","2","1","priority","priority"
"5740","usual","3","2","2","critical","inconv","1","not_recom","not_recom"
"5741","great_pret","less_proper","complete","1","critical","inconv","1","priority","priority"
"5742","3","less_proper","2","2","3","inconv","slightly_prob","3","priority"
"5743","usual","critical","2","2","less_conv","2","slightly_prob","not_recom","not_recom"
"5744","great_pret","proper","4","1","2","1","problematic","not_recom","not_recom"
"5745","pretentious","very_crit","incomplete","3","2","convenient","nonprob","not_recom","not_recom"
"5746","2","4","1","more","less_conv","1","1","recommended","spec_prior"
"5747","3","very_crit","foster","more","convenient","1","nonprob","not_recom","not_recom"
"5748","1","5","4","3","2","2","problematic","recommended","spec_prior"
"5749","2","proper","completed","1","2","1","problematic","recommended","priority"
"5750","great_pret","5","4","3","convenient","inconv","2","priority","recommended"
"5751","1","5","complete","3","less_conv","convenient","2","2","spec_prior"
"5752","usual","5","4","3","2","2","2","recommended","spec_prior"
"5753","usual","very_crit","2","4","critical","inconv","problematic","1","not_recom"
"5754","3","proper","2","more","convenient","1","slightly_prob","recommended","priority"
"5755","usual","less_proper","2","more","3","1","1","1","not_recom"
"5756","great_pret","improper","4","2","convenient","inconv","2","2","recommended"
"5757","usual","5","complete","3","2","inconv","2","recommended","spec_prior"
"5758","great_pret","improper","incomplete","1","less_conv","convenient","problematic","recommended","priority"
"5759","great_pret","5","foster","more","2","inconv","nonprob","2","spec_prior"
"5760","pretentious","very_crit","completed","4","2","inconv","slightly_prob","2","spec_prior"
"5761","1","very_crit","4","3","critical","convenient","2","priority","spec_prior"
"5762","usual","3","2","2","convenient","convenient","1","3","very_recom"
"5763","1","5","completed","3","critical","convenient","nonprob","priority","spec_prior"
"5764","2","4","1","2","3","1","1","1","not_recom"
"5765","3","less_proper","completed","2","less_conv","inconv","1","priority","priority"
"5766","pretentious","improper","foster","4","critical","1","slightly_prob","priority","spec_prior"
"5767","usual","proper","3","1","2","inconv","slightly_prob","3","priority"
"5768","usual","3","2","4","2","convenient","1","not_recom","not_recom"
"5769","3","3","2","2","convenient","2","1","not_recom","not_recom"
"5770","1","very_crit","4","3","critical","2","2","not_recom","recommended"
"5771","pretentious","2","complete","2","3","inconv","2","1","not_recom"
"5772","great_pret","5","4","3","2","inconv","2","2","spec_prior"
"5773","great_pret","critical","incomplete","2","less_conv","2","1","1","not_recom"
"5774","3","3","2","2","convenient","2","problematic","priority","priority"
"5775","great_pret","4","complete","2","convenient","convenient","problematic","priority","priority"
"5776","2","improper","1","2","3","inconv","nonprob","1","not_recom"
"5777","pretentious","critical","2","2","3","2","problematic","1","not_recom"
"5778","1","very_crit","complete","3","less_conv","convenient","problematic","2","spec_prior"
"5779","usual","3","foster","more","1","2","1","priority","priority"
"5780","2","4","foster","3","3","1","slightly_prob","1","not_recom"
"5781","1","very_crit","complete","2","convenient","2","slightly_prob","2","spec_prior"
"5782","great_pret","5","complete","2","2","inconv","nonprob","priority","spec_prior"
"5783","pretentious","4","foster","4","critical","1","3","not_recom","not_recom"
"5784","pretentious","4","completed","more","critical","1","slightly_prob","1","not_recom"
"5785","usual","proper","completed","1","less_conv","inconv","nonprob","priority","priority"
"5786","3","3","2","more","less_conv","1","1","not_recom","not_recom"
"5787","great_pret","proper","4","3","critical","2","2","2","spec_prior"
"5788","3","less_proper","2","2","convenient","1","nonprob","not_recom","not_recom"
"5789","3","3","foster","2","3","inconv","nonprob","not_recom","not_recom"
"5790","usual","improper","incomplete","1","less_conv","convenient","1","priority","priority"
"5791","1","very_crit","4","2","convenient","convenient","nonprob","priority","recommended"
"5792","usual","3","2","1","1","convenient","nonprob","recommended","priority"
"5793","2","proper","1","more","3","inconv","slightly_prob","1","not_recom"
"5794","usual","2","2","2","less_conv","2","2","priority","priority"
"5795","usual","critical","2","2","3","2","1","1","not_recom"
"5796","usual","very_crit","2","1","less_conv","convenient","nonprob","priority","priority"
"5797","pretentious","improper","foster","2","less_conv","inconv","1","3","priority"
"5798","pretentious","1","incomplete","more","1","2","3","3","priority"
"5799","3","3","2","2","convenient","2","1","not_recom","not_recom"
"5800","usual","proper","2","1","2","convenient","2","3","priority"
"5801","pretentious","4","complete","2","convenient","inconv","nonprob","not_recom","not_recom"
"5802","1","5","complete","3","less_conv","inconv","problematic","priority","spec_prior"
"5803","usual","very_crit","completed","more","less_conv","convenient","2","2","spec_prior"
"5804","1","very_crit","complete","3","2","convenient","nonprob","2","recommended"
"5805","pretentious","1","incomplete","more","convenient","inconv","3","1","not_recom"
"5806","usual","very_crit","2","more","1","2","nonprob","priority","priority"
"5807","great_pret","3","2","1","1","convenient","1","priority","priority"
"5808","great_pret","proper","2","more","3","1","1","1","not_recom"
"5809","1","5","4","3","2","convenient","2","2","recommended"
"5810","1","less_proper","completed","1","critical","2","problematic","2","recommended"
"5811","usual","very_crit","completed","4","critical","1","nonprob","1","not_recom"
"5812","1","5","complete","1","critical","convenient","problematic","recommended","recommended"
"5813","pretentious","1","4","4","1","1","slightly_prob","priority","recommended"
"5814","2","proper","completed","2","convenient","1","nonprob","1","not_recom"
"5815","great_pret","less_proper","2","3","convenient","2","problematic","1","not_recom"
"5816","1","5","incomplete","more","2","1","2","2","recommended"
"5817","pretentious","3","completed","3","convenient","2","1","3","priority"
"5818","3","3","2","2","less_conv","1","1","priority","priority"
"5819","usual","very_crit","completed","more","2","convenient","problematic","2","recommended"
"5820","usual","improper","2","2","convenient","inconv","1","priority","priority"
"5821","2","4","1","2","less_conv","1","slightly_prob","1","not_recom"
"5822","1","less_proper","incomplete","3","convenient","inconv","slightly_prob","2","recommended"
"5823","3","3","2","2","3","2","1","recommended","priority"
"5824","pretentious","critical","complete","3","convenient","2","problematic","not_recom","not_recom"
"5825","usual","critical","2","3","critical","convenient","2","1","not_recom"
"5826","1","less_proper","complete","3","2","2","problematic","not_recom","not_recom"
"5827","1","less_proper","incomplete","3","convenient","inconv","2","not_recom","not_recom"
"5828","pretentious","proper","1","3","3","1","nonprob","3","priority"
"5829","great_pret","very_crit","4","3","convenient","inconv","2","priority","spec_prior"
"5830","usual","5","incomplete","1","2","1","slightly_prob","2","spec_prior"
"5831","usual","very_crit","completed","3","convenient","2","slightly_prob","priority","spec_prior"
"5832","1","improper","4","1","2","inconv","2","2","recommended"
"5833","1","improper","4","3","2","2","slightly_prob","2","recommended"
"5834","pretentious","3","foster","1","less_conv","inconv","1","recommended","priority"
"5835","3","less_proper","2","3","1","inconv","1","not_recom","not_recom"
"5836","1","improper","4","more","convenient","inconv","2","2","spec_prior"
"5837","usual","critical","2","3","1","inconv","problematic","not_recom","not_recom"
"5838","pretentious","5","complete","3","2","inconv","2","priority","spec_prior"
"5839","usual","very_crit","2","3","less_conv","1","nonprob","1","not_recom"
"5840","great_pret","improper","complete","1","convenient","2","3","recommended","priority"
"5841","great_pret","improper","incomplete","2","less_conv","inconv","nonprob","1","not_recom"
"5842","great_pret","4","complete","1","convenient","convenient","slightly_prob","priority","priority"
"5843","3","less_proper","completed","2","convenient","convenient","nonprob","priority","priority"
"5844","3","3","2","more","1","2","1","not_recom","not_recom"
"5845","1","5","4","3","critical","convenient","problematic","2","recommended"
"5846","great_pret","very_crit","foster","more","2","convenient","problematic","1","not_recom"
"5847","usual","2","completed","2","less_conv","inconv","2","1","not_recom"
"5848","3","3","incomplete","more","convenient","inconv","1","not_recom","not_recom"
"5849","pretentious","4","1","2","3","convenient","nonprob","1","not_recom"
"5850","pretentious","less_proper","2","1","less_conv","1","1","recommended","very_recom"
"5851","usual","critical","2","more","3","convenient","nonprob","1","not_recom"
"5852","great_pret","3","completed","1","1","2","1","recommended","priority"
"5853","great_pret","2","1","2","less_conv","2","2","not_recom","not_recom"
"5854","3","3","incomplete","1","convenient","convenient","nonprob","recommended","priority"
"5855","great_pret","5","incomplete","3","2","inconv","2","2","recommended"
"5856","usual","5","4","3","convenient","convenient","2","priority","recommended"
"5857","pretentious","critical","completed","more","critical","2","slightly_prob","2","spec_prior"
"5858","2","improper","1","2","critical","1","nonprob","1","not_recom"
"5859","great_pret","5","4","3","convenient","2","slightly_prob","2","recommended"
"5860","pretentious","critical","complete","4","critical","inconv","problematic","2","spec_prior"
"5861","3","3","completed","2","less_conv","convenient","problematic","1","not_recom"
"5862","usual","very_crit","completed","3","less_conv","1","2","not_recom","not_recom"
"5863","great_pret","less_proper","3","2","convenient","inconv","3","recommended","priority"
"5864","3","improper","2","more","critical","1","1","3","priority"
"5865","pretentious","improper","complete","3","convenient","inconv","2","not_recom","not_recom"
"5866","usual","very_crit","2","4","2","convenient","2","1","not_recom"
"5867","usual","very_crit","foster","4","2","inconv","slightly_prob","priority","spec_prior"
"5868","3","improper","foster","2","3","convenient","problematic","3","priority"
"5869","1","5","4","3","2","2","slightly_prob","priority","recommended"
"5870","1","5","4","1","critical","1","2","recommended","recommended"
"5871","usual","3","2","4","critical","1","slightly_prob","not_recom","not_recom"
"5872","2","critical","1","2","critical","1","slightly_prob","1","not_recom"
"5873","pretentious","critical","complete","2","3","2","nonprob","1","not_recom"
"5874","pretentious","4","1","2","convenient","1","1","priority","priority"
"5875","3","3","complete","3","1","convenient","1","3","priority"
"5876","3","very_crit","completed","4","2","1","nonprob","not_recom","not_recom"
"5877","pretentious","less_proper","3","3","convenient","2","3","3","priority"
"5878","1","5","4","3","less_conv","inconv","2","priority","recommended"
"5879","1","5","foster","3","2","inconv","2","not_recom","recommended"
"5880","pretentious","proper","2","2","convenient","convenient","nonprob","3","very_recom"
"5881","1","very_crit","4","3","2","convenient","2","recommended","recommended"
"5882","pretentious","5","4","3","less_conv","convenient","2","priority","spec_prior"
"5883","1","5","4","more","2","1","problematic","2","recommended"
"5884","3","less_proper","2","4","critical","1","1","not_recom","not_recom"
"5885","great_pret","less_proper","3","1","critical","2","3","1","not_recom"
"5886","great_pret","very_crit","foster","3","convenient","2","2","priority","spec_prior"
"5887","1","5","4","3","less_conv","2","slightly_prob","recommended","spec_prior"
"5888","great_pret","3","complete","1","convenient","2","1","recommended","priority"
"5889","great_pret","improper","incomplete","1","critical","convenient","2","2","spec_prior"
"5890","pretentious","critical","complete","2","less_conv","inconv","1","priority","priority"
"5891","pretentious","proper","completed","4","critical","inconv","slightly_prob","not_recom","not_recom"
"5892","3","improper","completed","more","convenient","convenient","problematic","recommended","priority"
"5893","great_pret","very_crit","2","more","critical","convenient","2","2","recommended"
"5894","usual","3","completed","1","convenient","2","1","not_recom","not_recom"
"5895","great_pret","3","2","1","1","inconv","nonprob","recommended","priority"
"5896","great_pret","critical","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"5897","usual","3","foster","1","1","convenient","1","not_recom","not_recom"
"5898","pretentious","proper","foster","1","critical","1","slightly_prob","1","not_recom"
"5899","1","5","4","3","2","inconv","problematic","2","recommended"
"5900","usual","improper","complete","2","3","inconv","1","priority","priority"
"5901","3","3","2","2","1","inconv","1","priority","priority"
"5902","pretentious","very_crit","incomplete","3","2","convenient","2","1","not_recom"
"5903","pretentious","proper","2","2","less_conv","1","1","recommended","very_recom"
"5904","great_pret","improper","complete","3","1","inconv","slightly_prob","recommended","priority"
"5905","1","5","foster","more","critical","2","problematic","1","not_recom"
"5906","2","improper","foster","2","3","2","nonprob","priority","priority"
"5907","pretentious","less_proper","1","2","3","2","nonprob","3","priority"
"5908","great_pret","less_proper","3","2","convenient","2","slightly_prob","3","priority"
"5909","usual","critical","complete","4","critical","1","3","3","spec_prior"
"5910","great_pret","less_proper","4","1","2","1","problematic","2","priority"
"5911","1","5","incomplete","3","2","2","nonprob","recommended","recommended"
"5912","usual","3","2","2","1","2","1","priority","priority"
"5913","usual","very_crit","2","4","2","inconv","problematic","recommended","spec_prior"
"5914","usual","proper","foster","3","less_conv","convenient","2","not_recom","not_recom"
"5915","pretentious","improper","2","2","3","inconv","slightly_prob","1","not_recom"
"5916","1","5","foster","2","2","2","problematic","recommended","spec_prior"
"5917","great_pret","proper","4","3","convenient","convenient","problematic","not_recom","not_recom"
"5918","3","3","2","2","less_conv","inconv","slightly_prob","priority","priority"
"5919","usual","less_proper","completed","1","2","convenient","2","recommended","recommended"
"5920","2","proper","completed","2","convenient","inconv","1","1","not_recom"
"5921","pretentious","critical","4","3","less_conv","convenient","nonprob","priority","spec_prior"
"5922","great_pret","less_proper","complete","2","less_conv","inconv","1","priority","priority"
"5923","usual","less_proper","3","1","2","inconv","nonprob","3","priority"
"5924","pretentious","proper","completed","1","convenient","convenient","problematic","3","priority"
"5925","1","5","4","3","2","inconv","2","2","spec_prior"
"5926","1","5","4","3","2","2","2","2","recommended"
"5927","great_pret","3","foster","1","convenient","2","1","recommended","priority"
"5928","1","5","4","3","critical","inconv","2","priority","recommended"
"5929","1","5","4","3","2","2","slightly_prob","recommended","spec_prior"
