"","parents","has_nurs","form","children","housing","finance","social","health","class"
"3626","great_pret","less_proper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3627","great_pret","improper","completed","1","less_conv","inconv","slightly_prob","not_recom","not_recom"
"3628","pretentious","critical","incomplete","more","critical","convenient","slightly_prob","recommended","not_recom"
"3629","great_pret","very_crit","completed","1","critical","inconv","nonprob","not_recom","not_recom"
"3630","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"3631","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3632","pretentious","critical","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3633","great_pret","improper","foster","more","less_conv","inconv","nonprob","not_recom","not_recom"
"3634","great_pret","less_proper","incomplete","3","convenient","inconv","problematic","priority","priority"
"3635","pretentious","critical","incomplete","2","less_conv","convenient","problematic","not_recom","not_recom"
"3636","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3637","usual","proper","complete","2","convenient","inconv","problematic","recommended","priority"
"3638","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3639","usual","less_proper","complete","2","convenient","inconv","slightly_prob","not_recom","priority"
"3640","pretentious","critical","incomplete","1","critical","convenient","problematic","priority","not_recom"
"3641","usual","proper","complete","2","convenient","inconv","nonprob","not_recom","not_recom"
"3642","great_pret","improper","complete","more","less_conv","inconv","slightly_prob","recommended","recommended"
"3643","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3644","great_pret","very_crit","complete","more","critical","inconv","nonprob","priority","spec_prior"
"3645","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3646","pretentious","less_proper","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"3647","great_pret","improper","complete","1","critical","inconv","nonprob","recommended","recommended"
"3648","great_pret","very_crit","foster","2","less_conv","inconv","nonprob","priority","recommended"
"3649","great_pret","very_crit","completed","more","critical","inconv","nonprob","priority","spec_prior"
"3650","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3651","pretentious","critical","incomplete","2","critical","convenient","nonprob","not_recom","not_recom"
"3652","great_pret","improper","completed","1","less_conv","inconv","slightly_prob","not_recom","not_recom"
"3653","pretentious","proper","completed","2","critical","convenient","slightly_prob","not_recom","not_recom"
"3654","pretentious","critical","foster","2","convenient","convenient","slightly_prob","not_recom","not_recom"
"3655","great_pret","very_crit","complete","more","critical","inconv","problematic","priority","spec_prior"
"3656","great_pret","very_crit","completed","more","critical","inconv","slightly_prob","recommended","recommended"
"3657","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"3658","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3659","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3660","great_pret","critical","incomplete","more","convenient","convenient","problematic","not_recom","not_recom"
"3661","great_pret","very_crit","incomplete","2","convenient","inconv","nonprob","recommended","spec_prior"
"3662","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3663","usual","very_crit","completed","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"3664","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3665","great_pret","improper","complete","1","critical","inconv","nonprob","recommended","recommended"
"3666","usual","proper","complete","2","convenient","inconv","problematic","recommended","priority"
"3667","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3668","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3669","great_pret","improper","complete","1","critical","inconv","nonprob","priority","recommended"
"3670","pretentious","critical","foster","3","critical","convenient","problematic","not_recom","not_recom"
"3671","usual","proper","completed","2","convenient","inconv","slightly_prob","priority","priority"
"3672","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"3673","pretentious","proper","complete","2","critical","inconv","slightly_prob","recommended","priority"
"3674","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"3675","great_pret","improper","complete","more","convenient","inconv","nonprob","recommended","recommended"
"3676","usual","proper","complete","3","convenient","inconv","problematic","priority","priority"
"3677","great_pret","improper","foster","more","less_conv","inconv","slightly_prob","recommended","recommended"
"3678","pretentious","critical","complete","2","critical","convenient","problematic","priority","not_recom"
"3679","pretentious","critical","incomplete","2","convenient","convenient","problematic","recommended","not_recom"
"3680","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"3681","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3682","usual","critical","completed","3","convenient","inconv","nonprob","recommended","priority"
"3683","pretentious","critical","foster","more","convenient","convenient","problematic","not_recom","not_recom"
"3684","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3685","great_pret","improper","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"3686","pretentious","critical","foster","2","convenient","convenient","problematic","not_recom","not_recom"
"3687","pretentious","critical","complete","3","critical","inconv","problematic","not_recom","not_recom"
"3688","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3689","pretentious","critical","incomplete","1","critical","convenient","problematic","not_recom","not_recom"
"3690","great_pret","improper","completed","2","less_conv","inconv","nonprob","not_recom","not_recom"
"3691","pretentious","critical","incomplete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"3692","great_pret","improper","foster","more","less_conv","inconv","nonprob","recommended","recommended"
"3693","great_pret","improper","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"3694","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3695","usual","proper","completed","2","convenient","convenient","slightly_prob","priority","priority"
"3696","usual","proper","complete","2","convenient","inconv","slightly_prob","recommended","priority"
"3697","usual","proper","foster","2","convenient","convenient","slightly_prob","recommended","priority"
"3698","great_pret","very_crit","complete","2","less_conv","inconv","nonprob","recommended","spec_prior"
"3699","great_pret","improper","complete","more","critical","inconv","slightly_prob","recommended","spec_prior"
"3700","pretentious","very_crit","foster","3","critical","convenient","problematic","priority","recommended"
"3701","pretentious","proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3702","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3703","usual","very_crit","complete","2","less_conv","inconv","slightly_prob","recommended","priority"
"3704","usual","proper","complete","more","convenient","inconv","slightly_prob","recommended","priority"
"3705","pretentious","critical","incomplete","2","convenient","convenient","problematic","priority","not_recom"
"3706","pretentious","proper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3707","pretentious","critical","incomplete","2","less_conv","convenient","problematic","not_recom","not_recom"
"3708","usual","very_crit","complete","more","critical","inconv","nonprob","priority","spec_prior"
"3709","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3710","pretentious","critical","foster","3","convenient","convenient","problematic","not_recom","not_recom"
"3711","great_pret","improper","completed","more","less_conv","inconv","nonprob","priority","recommended"
"3712","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3713","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"3714","great_pret","improper","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"3715","pretentious","very_crit","completed","2","critical","inconv","nonprob","recommended","recommended"
"3716","pretentious","critical","incomplete","2","convenient","convenient","problematic","priority","not_recom"
"3717","great_pret","very_crit","completed","3","convenient","inconv","nonprob","recommended","recommended"
"3718","great_pret","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3719","great_pret","very_crit","complete","2","critical","inconv","nonprob","recommended","spec_prior"
"3720","pretentious","critical","foster","3","critical","convenient","problematic","not_recom","not_recom"
"3721","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"3722","pretentious","less_proper","incomplete","3","critical","convenient","nonprob","not_recom","not_recom"
"3723","usual","very_crit","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"3724","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3725","usual","proper","incomplete","2","convenient","inconv","slightly_prob","recommended","priority"
"3726","pretentious","less_proper","complete","3","critical","convenient","problematic","priority","not_recom"
"3727","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"3728","great_pret","improper","complete","more","critical","inconv","nonprob","not_recom","not_recom"
"3729","pretentious","critical","incomplete","2","less_conv","convenient","problematic","not_recom","not_recom"
"3730","pretentious","less_proper","incomplete","3","critical","convenient","slightly_prob","priority","not_recom"
"3731","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"3732","usual","proper","incomplete","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"3733","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3734","pretentious","critical","complete","2","critical","convenient","problematic","not_recom","not_recom"
"3735","pretentious","critical","incomplete","3","critical","inconv","nonprob","not_recom","not_recom"
"3736","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"3737","pretentious","critical","complete","2","critical","convenient","problematic","not_recom","not_recom"
"3738","pretentious","critical","incomplete","1","convenient","convenient","slightly_prob","not_recom","not_recom"
"3739","pretentious","very_crit","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3740","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3741","usual","proper","complete","more","critical","inconv","problematic","recommended","recommended"
"3742","great_pret","very_crit","complete","more","critical","inconv","nonprob","priority","spec_prior"
"3743","great_pret","improper","complete","more","less_conv","inconv","nonprob","priority","recommended"
"3744","usual","very_crit","incomplete","3","critical","inconv","problematic","not_recom","not_recom"
"3745","usual","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3746","usual","less_proper","complete","2","critical","inconv","slightly_prob","recommended","priority"
"3747","great_pret","improper","complete","1","critical","inconv","nonprob","recommended","recommended"
"3748","usual","proper","completed","2","less_conv","inconv","slightly_prob","recommended","priority"
"3749","great_pret","very_crit","incomplete","2","convenient","inconv","nonprob","recommended","spec_prior"
"3750","usual","proper","complete","more","critical","inconv","problematic","recommended","recommended"
"3751","pretentious","critical","completed","3","less_conv","convenient","problematic","not_recom","not_recom"
"3752","pretentious","less_proper","incomplete","3","convenient","convenient","slightly_prob","recommended","very_recom"
"3753","great_pret","improper","completed","more","less_conv","inconv","nonprob","not_recom","not_recom"
"3754","great_pret","improper","complete","more","critical","inconv","slightly_prob","recommended","recommended"
"3755","pretentious","critical","incomplete","1","critical","convenient","problematic","not_recom","not_recom"
"3756","great_pret","improper","completed","more","critical","inconv","slightly_prob","recommended","recommended"
"3757","pretentious","critical","incomplete","2","less_conv","convenient","problematic","priority","not_recom"
"3758","great_pret","very_crit","completed","1","critical","inconv","nonprob","not_recom","not_recom"
"3759","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"3760","great_pret","improper","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"3761","pretentious","very_crit","incomplete","2","convenient","convenient","problematic","priority","priority"
"3762","usual","proper","completed","more","convenient","inconv","nonprob","priority","priority"
"3763","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3764","pretentious","critical","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3765","pretentious","critical","incomplete","2","convenient","inconv","problematic","priority","not_recom"
"3766","pretentious","critical","completed","2","less_conv","convenient","problematic","not_recom","not_recom"
"3767","pretentious","less_proper","incomplete","1","critical","convenient","problematic","not_recom","not_recom"
"3768","great_pret","improper","incomplete","1","critical","inconv","nonprob","not_recom","not_recom"
"3769","pretentious","very_crit","incomplete","more","critical","convenient","problematic","not_recom","not_recom"
"3770","pretentious","critical","incomplete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"3771","usual","improper","incomplete","2","convenient","inconv","slightly_prob","priority","priority"
"3772","great_pret","improper","complete","1","critical","inconv","nonprob","not_recom","not_recom"
"3773","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3774","usual","proper","complete","2","convenient","inconv","problematic","recommended","priority"
"3775","pretentious","critical","completed","2","convenient","convenient","problematic","recommended","not_recom"
"3776","great_pret","improper","complete","1","critical","convenient","problematic","not_recom","not_recom"
"3777","usual","proper","completed","2","less_conv","inconv","slightly_prob","not_recom","not_recom"
"3778","great_pret","very_crit","completed","2","convenient","inconv","problematic","priority","spec_prior"
"3779","usual","proper","complete","2","convenient","inconv","problematic","recommended","priority"
"3780","great_pret","improper","completed","more","less_conv","inconv","nonprob","recommended","recommended"
"3781","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"3782","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"3783","usual","less_proper","completed","2","convenient","convenient","problematic","recommended","priority"
"3784","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"3785","usual","proper","complete","2","convenient","inconv","problematic","recommended","priority"
"3786","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3787","usual","proper","incomplete","more","convenient","inconv","slightly_prob","recommended","priority"
"3788","usual","proper","completed","more","critical","inconv","nonprob","recommended","priority"
"3789","pretentious","less_proper","incomplete","1","critical","convenient","problematic","priority","priority"
"3790","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3791","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"3792","pretentious","less_proper","incomplete","3","less_conv","inconv","nonprob","priority","priority"
"3793","usual","less_proper","incomplete","3","convenient","convenient","problematic","priority","priority"
"3794","great_pret","improper","foster","more","less_conv","convenient","nonprob","recommended","recommended"
"3795","usual","less_proper","completed","2","convenient","convenient","slightly_prob","recommended","very_recom"
"3796","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3797","usual","proper","foster","2","convenient","inconv","slightly_prob","recommended","priority"
"3798","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"3799","great_pret","very_crit","complete","more","critical","convenient","nonprob","recommended","spec_prior"
"3800","great_pret","improper","completed","more","less_conv","inconv","nonprob","recommended","recommended"
"3801","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3802","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"3803","usual","very_crit","complete","1","critical","inconv","nonprob","priority","spec_prior"
"3804","great_pret","very_crit","foster","more","less_conv","inconv","nonprob","recommended","recommended"
"3805","pretentious","less_proper","incomplete","3","critical","convenient","problematic","recommended","not_recom"
"3806","usual","very_crit","completed","2","convenient","inconv","nonprob","not_recom","not_recom"
"3807","great_pret","improper","complete","1","critical","inconv","problematic","priority","recommended"
"3808","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"3809","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3810","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"3811","usual","improper","completed","2","less_conv","convenient","slightly_prob","not_recom","not_recom"
"3812","usual","proper","complete","more","critical","inconv","problematic","recommended","recommended"
"3813","pretentious","critical","incomplete","more","convenient","convenient","problematic","priority","spec_prior"
"3814","great_pret","improper","foster","1","critical","inconv","slightly_prob","not_recom","not_recom"
"3815","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3816","usual","critical","completed","2","convenient","convenient","slightly_prob","not_recom","not_recom"
"3817","usual","proper","complete","more","critical","inconv","problematic","recommended","recommended"
"3818","great_pret","improper","completed","more","less_conv","inconv","nonprob","recommended","recommended"
"3819","great_pret","very_crit","complete","more","critical","inconv","problematic","recommended","spec_prior"
"3820","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"3821","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"3822","usual","proper","complete","more","convenient","convenient","slightly_prob","recommended","priority"
"3823","great_pret","very_crit","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"3824","pretentious","critical","incomplete","1","critical","convenient","problematic","priority","not_recom"
"3825","great_pret","critical","foster","more","less_conv","inconv","nonprob","recommended","spec_prior"
"3826","pretentious","critical","completed","3","critical","convenient","problematic","not_recom","not_recom"
"3827","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3828","great_pret","improper","complete","1","critical","inconv","nonprob","priority","recommended"
"3829","great_pret","improper","complete","more","less_conv","inconv","nonprob","recommended","recommended"
"3830","great_pret","improper","complete","1","critical","inconv","nonprob","priority","recommended"
"3831","pretentious","less_proper","incomplete","3","convenient","convenient","problematic","not_recom","not_recom"
"3832","usual","proper","completed","2","less_conv","inconv","slightly_prob","recommended","priority"
"3833","great_pret","critical","foster","more","less_conv","inconv","nonprob","recommended","spec_prior"
"3834","usual","proper","completed","2","less_conv","inconv","slightly_prob","priority","priority"
"3835","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"3836","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3837","pretentious","proper","incomplete","1","critical","convenient","problematic","not_recom","not_recom"
"3838","usual","very_crit","complete","2","convenient","inconv","slightly_prob","priority","priority"
"3839","great_pret","improper","complete","more","critical","inconv","slightly_prob","priority","recommended"
"3840","pretentious","critical","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3841","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"3842","great_pret","critical","foster","more","less_conv","convenient","nonprob","recommended","spec_prior"
"3843","great_pret","improper","foster","1","critical","inconv","nonprob","priority","recommended"
"3844","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"3845","pretentious","critical","completed","1","critical","convenient","problematic","not_recom","not_recom"
"3846","usual","proper","complete","2","convenient","inconv","problematic","recommended","priority"
"3847","great_pret","improper","complete","more","less_conv","inconv","nonprob","recommended","recommended"
"3848","usual","proper","completed","2","convenient","convenient","slightly_prob","priority","priority"
"3849","usual","less_proper","incomplete","3","convenient","convenient","problematic","priority","priority"
"3850","great_pret","improper","complete","more","critical","inconv","slightly_prob","recommended","recommended"
"3851","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3852","usual","proper","complete","2","convenient","inconv","problematic","recommended","priority"
"3853","pretentious","proper","incomplete","3","critical","convenient","problematic","priority","not_recom"
"3854","usual","proper","completed","2","convenient","inconv","nonprob","recommended","very_recom"
"3855","great_pret","improper","complete","more","critical","inconv","slightly_prob","recommended","spec_prior"
"3856","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3857","usual","proper","completed","2","less_conv","inconv","slightly_prob","recommended","very_recom"
"3858","pretentious","critical","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3859","pretentious","critical","completed","2","convenient","convenient","problematic","priority","not_recom"
"3860","pretentious","critical","incomplete","2","convenient","convenient","slightly_prob","not_recom","not_recom"
"3861","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"3862","pretentious","very_crit","incomplete","1","convenient","convenient","problematic","not_recom","not_recom"
"3863","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3864","great_pret","less_proper","incomplete","3","convenient","convenient","problematic","priority","priority"
"3865","pretentious","critical","incomplete","2","less_conv","convenient","problematic","not_recom","not_recom"
"3866","great_pret","improper","complete","1","critical","inconv","nonprob","priority","spec_prior"
"3867","usual","very_crit","completed","2","convenient","inconv","nonprob","not_recom","not_recom"
"3868","pretentious","less_proper","completed","3","critical","convenient","problematic","not_recom","not_recom"
"3869","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3870","pretentious","less_proper","incomplete","3","critical","inconv","problematic","priority","not_recom"
"3871","pretentious","critical","incomplete","2","less_conv","convenient","problematic","priority","not_recom"
"3872","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3873","usual","proper","complete","1","critical","inconv","slightly_prob","not_recom","not_recom"
"3874","usual","very_crit","complete","more","critical","inconv","problematic","recommended","recommended"
"3875","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"3876","pretentious","critical","complete","2","critical","convenient","problematic","not_recom","not_recom"
"3877","usual","proper","complete","more","critical","inconv","problematic","priority","recommended"
"3878","pretentious","critical","incomplete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"3879","usual","proper","complete","2","critical","inconv","slightly_prob","recommended","priority"
"3880","usual","proper","completed","2","less_conv","inconv","nonprob","not_recom","priority"
"3881","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3882","usual","proper","completed","2","convenient","inconv","nonprob","priority","priority"
"3883","great_pret","very_crit","complete","more","less_conv","inconv","problematic","recommended","spec_prior"
"3884","great_pret","improper","complete","1","critical","inconv","nonprob","not_recom","not_recom"
"3885","great_pret","critical","completed","2","convenient","convenient","problematic","not_recom","not_recom"
"3886","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3887","great_pret","improper","complete","more","less_conv","convenient","nonprob","recommended","recommended"
"3888","usual","proper","complete","1","critical","inconv","problematic","recommended","priority"
"3889","pretentious","proper","complete","more","critical","inconv","nonprob","not_recom","not_recom"
"3890","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3891","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"3892","great_pret","critical","complete","2","convenient","convenient","slightly_prob","not_recom","not_recom"
"3893","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3894","usual","proper","completed","2","less_conv","inconv","slightly_prob","not_recom","priority"
"3895","pretentious","critical","incomplete","2","convenient","convenient","problematic","priority","not_recom"
"3896","usual","proper","completed","2","convenient","inconv","problematic","not_recom","not_recom"
"3897","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3898","great_pret","very_crit","complete","1","critical","inconv","nonprob","recommended","spec_prior"
"3899","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3900","usual","proper","completed","3","convenient","inconv","slightly_prob","not_recom","not_recom"
"3901","usual","less_proper","completed","2","convenient","inconv","slightly_prob","recommended","very_recom"
"3902","pretentious","less_proper","foster","3","critical","convenient","nonprob","recommended","not_recom"
"3903","great_pret","improper","completed","more","less_conv","inconv","nonprob","recommended","recommended"
"3904","great_pret","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3905","usual","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3906","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","priority"
"3907","great_pret","less_proper","completed","1","less_conv","inconv","nonprob","not_recom","not_recom"
"3908","usual","proper","incomplete","2","convenient","convenient","slightly_prob","recommended","priority"
"3909","great_pret","improper","complete","1","critical","convenient","nonprob","recommended","spec_prior"
"3910","great_pret","improper","complete","more","less_conv","inconv","nonprob","recommended","recommended"
"3911","great_pret","improper","completed","more","convenient","inconv","nonprob","not_recom","not_recom"
"3912","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3913","pretentious","less_proper","incomplete","3","convenient","convenient","problematic","priority","priority"
"3914","great_pret","very_crit","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"3915","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3916","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3917","pretentious","proper","incomplete","1","critical","convenient","slightly_prob","priority","not_recom"
"3918","usual","proper","completed","2","convenient","inconv","nonprob","recommended","priority"
"3919","usual","proper","completed","2","less_conv","inconv","slightly_prob","not_recom","priority"
"3920","great_pret","improper","incomplete","more","less_conv","inconv","slightly_prob","recommended","spec_prior"
"3921","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3922","pretentious","critical","incomplete","2","convenient","convenient","problematic","recommended","not_recom"
"3923","usual","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3924","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3925","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"3926","great_pret","critical","complete","3","convenient","inconv","slightly_prob","recommended","spec_prior"
"3927","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3928","pretentious","critical","incomplete","more","convenient","convenient","problematic","not_recom","not_recom"
"3929","pretentious","critical","incomplete","more","critical","convenient","problematic","not_recom","not_recom"
"3930","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"3931","pretentious","critical","incomplete","2","convenient","convenient","problematic","not_recom","not_recom"
"3932","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3933","pretentious","critical","foster","1","critical","convenient","slightly_prob","not_recom","not_recom"
"3934","great_pret","improper","completed","1","critical","inconv","nonprob","not_recom","not_recom"
"3935","usual","proper","complete","3","convenient","convenient","problematic","recommended","priority"
"3936","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3937","pretentious","critical","completed","2","convenient","convenient","problematic","not_recom","not_recom"
"3938","great_pret","very_crit","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"3939","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","very_recom"
"3940","great_pret","improper","complete","1","critical","inconv","slightly_prob","recommended","recommended"
"3941","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3942","great_pret","improper","complete","more","critical","convenient","problematic","recommended","spec_prior"
"3943","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3944","great_pret","improper","complete","1","convenient","inconv","nonprob","recommended","recommended"
"3945","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3946","pretentious","very_crit","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3947","pretentious","critical","incomplete","2","convenient","convenient","problematic","priority","not_recom"
"3948","great_pret","improper","complete","1","critical","inconv","nonprob","recommended","recommended"
"3949","great_pret","improper","completed","more","less_conv","inconv","slightly_prob","recommended","recommended"
"3950","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3951","pretentious","proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3952","usual","proper","complete","3","convenient","inconv","problematic","priority","priority"
"3953","pretentious","critical","incomplete","2","critical","convenient","problematic","not_recom","not_recom"
"3954","pretentious","less_proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"3955","pretentious","less_proper","foster","3","critical","convenient","problematic","priority","not_recom"
"3956","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","recommended"
"3957","pretentious","critical","completed","2","critical","convenient","problematic","not_recom","not_recom"
"3958","great_pret","improper","complete","more","critical","convenient","nonprob","recommended","spec_prior"
"3959","pretentious","critical","incomplete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"3960","usual","proper","completed","2","convenient","inconv","slightly_prob","recommended","priority"
"3961","great_pret","very_crit","completed","2","convenient","convenient","slightly_prob","not_recom","not_recom"
"3962","usual","proper","completed","2","convenient","inconv","slightly_prob","not_recom","not_recom"
"3963","great_pret","improper","complete","more","convenient","inconv","nonprob","recommended","recommended"
"3964","great_pret","improper","complete","more","critical","inconv","nonprob","recommended","spec_prior"
"3965","pretentious","critical","incomplete","1","critical","convenient","problematic","not_recom","not_recom"
"3966","pretentious","critical","incomplete","1","critical","convenient","problematic","not_recom","not_recom"
"3967","great_pret","improper","complete","more","less_conv","inconv","nonprob","recommended","recommended"
"3968","great_pret","improper","complete","more","less_conv","inconv","nonprob","priority","recommended"
"3969","usual","less_proper","complete","more","convenient","convenient","problematic","priority","priority"
"3970","great_pret","critical","incomplete","more","convenient","convenient","problematic","not_recom","not_recom"
"3971","pretentious","critical","incomplete","1","critical","convenient","problematic","not_recom","not_recom"
"3972","pretentious","improper","complete","more","critical","inconv","slightly_prob","recommended","recommended"
