"","parents","has_nurs","form","children","housing","finance","social","health","class"
"4733","pretentious","critical","complete","1","less_conv","convenient","slightly_prob","not_recom","not_recom"
"4734","pretentious","less_proper","completed","3","critical","convenient","slightly_prob","recommended","not_recom"
"4735","great_pret","critical","foster","3","critical","convenient","slightly_prob","priority","spec_prior"
"4736","great_pret","critical","completed","3","critical","convenient","slightly_prob","priority","spec_prior"
"4737","usual","less_proper","complete","3","less_conv","convenient","slightly_prob","priority","priority"
"4738","pretentious","proper","foster","more","critical","convenient","nonprob","recommended","very_recom"
"4739","pretentious","critical","completed","2","critical","convenient","nonprob","not_recom","not_recom"
"4740","usual","critical","completed","1","critical","convenient","nonprob","priority","not_recom"
"4741","great_pret","very_crit","completed","2","critical","convenient","slightly_prob","priority","not_recom"
"4742","pretentious","improper","completed","1","less_conv","convenient","slightly_prob","priority","spec_prior"
"4743","pretentious","proper","completed","3","critical","convenient","nonprob","not_recom","not_recom"
"4744","pretentious","critical","foster","2","critical","convenient","nonprob","priority","spec_prior"
"4745","usual","proper","completed","1","critical","convenient","slightly_prob","not_recom","not_recom"
"4746","pretentious","less_proper","completed","1","critical","convenient","slightly_prob","priority","priority"
"4747","pretentious","improper","completed","3","less_conv","convenient","problematic","priority","not_recom"
"4748","usual","critical","foster","1","critical","convenient","slightly_prob","recommended","spec_prior"
"4749","usual","critical","completed","3","less_conv","convenient","problematic","not_recom","not_recom"
"4750","pretentious","less_proper","incomplete","more","less_conv","inconv","problematic","recommended","priority"
"4751","usual","critical","completed","more","critical","convenient","slightly_prob","priority","not_recom"
"4752","great_pret","critical","complete","2","less_conv","convenient","problematic","recommended","not_recom"
"4753","great_pret","less_proper","incomplete","3","less_conv","convenient","problematic","recommended","spec_prior"
"4754","pretentious","critical","completed","3","critical","inconv","nonprob","recommended","priority"
"4755","pretentious","critical","completed","3","critical","convenient","slightly_prob","priority","priority"
"4756","usual","critical","complete","3","critical","convenient","slightly_prob","recommended","not_recom"
"4757","pretentious","improper","foster","3","critical","inconv","slightly_prob","recommended","not_recom"
"4758","usual","very_crit","completed","3","critical","convenient","nonprob","not_recom","not_recom"
"4759","great_pret","very_crit","complete","3","less_conv","convenient","nonprob","recommended","priority"
"4760","pretentious","less_proper","completed","3","critical","convenient","problematic","priority","not_recom"
"4761","pretentious","very_crit","foster","3","less_conv","convenient","slightly_prob","priority","spec_prior"
"4762","pretentious","less_proper","completed","3","critical","inconv","problematic","priority","not_recom"
"4763","pretentious","very_crit","completed","3","critical","convenient","problematic","priority","spec_prior"
"4764","great_pret","proper","completed","2","critical","inconv","nonprob","priority","spec_prior"
"4765","pretentious","critical","foster","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"4766","pretentious","proper","completed","2","critical","convenient","slightly_prob","not_recom","not_recom"
"4767","pretentious","proper","completed","3","less_conv","convenient","slightly_prob","not_recom","not_recom"
"4768","great_pret","critical","completed","2","critical","convenient","problematic","priority","not_recom"
"4769","pretentious","critical","incomplete","3","critical","convenient","slightly_prob","recommended","spec_prior"
"4770","pretentious","very_crit","completed","3","less_conv","inconv","nonprob","recommended","spec_prior"
"4771","pretentious","very_crit","completed","3","critical","convenient","slightly_prob","not_recom","not_recom"
"4772","pretentious","critical","completed","3","less_conv","inconv","slightly_prob","priority","not_recom"
"4773","great_pret","less_proper","completed","2","critical","convenient","slightly_prob","priority","not_recom"
"4774","great_pret","improper","complete","more","critical","convenient","slightly_prob","recommended","not_recom"
"4775","usual","proper","foster","more","critical","convenient","slightly_prob","not_recom","not_recom"
"4776","pretentious","critical","incomplete","3","critical","inconv","nonprob","recommended","not_recom"
"4777","pretentious","critical","complete","3","critical","convenient","slightly_prob","priority","spec_prior"
"4778","pretentious","improper","complete","3","less_conv","convenient","nonprob","priority","spec_prior"
"4779","pretentious","critical","completed","2","critical","convenient","problematic","priority","not_recom"
"4780","pretentious","less_proper","incomplete","1","less_conv","inconv","slightly_prob","priority","priority"
"4781","great_pret","less_proper","complete","3","critical","convenient","slightly_prob","priority","spec_prior"
"4782","pretentious","critical","incomplete","3","critical","convenient","nonprob","recommended","priority"
"4783","usual","proper","completed","3","critical","convenient","slightly_prob","priority","not_recom"
"4784","pretentious","critical","completed","1","less_conv","convenient","nonprob","priority","spec_prior"
"4785","pretentious","critical","foster","3","critical","convenient","problematic","priority","priority"
"4786","usual","proper","incomplete","3","critical","convenient","problematic","not_recom","not_recom"
"4787","great_pret","critical","completed","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"4788","usual","proper","completed","3","critical","convenient","nonprob","not_recom","not_recom"
"4789","great_pret","critical","completed","1","critical","convenient","slightly_prob","not_recom","not_recom"
"4790","pretentious","less_proper","completed","3","less_conv","inconv","nonprob","not_recom","not_recom"
"4791","great_pret","critical","completed","more","less_conv","convenient","slightly_prob","recommended","not_recom"
"4792","pretentious","very_crit","completed","3","critical","convenient","slightly_prob","priority","not_recom"
"4793","pretentious","critical","foster","3","convenient","convenient","slightly_prob","priority","not_recom"
"4794","great_pret","improper","completed","more","less_conv","inconv","nonprob","priority","spec_prior"
"4795","usual","improper","complete","3","less_conv","convenient","slightly_prob","not_recom","not_recom"
"4796","usual","critical","completed","3","critical","inconv","slightly_prob","recommended","not_recom"
"4797","pretentious","critical","complete","1","convenient","convenient","slightly_prob","not_recom","not_recom"
"4798","pretentious","improper","completed","2","less_conv","convenient","problematic","not_recom","not_recom"
"4799","great_pret","critical","complete","3","less_conv","convenient","slightly_prob","priority","spec_prior"
"4800","great_pret","critical","foster","3","convenient","convenient","slightly_prob","recommended","not_recom"
"4801","great_pret","critical","completed","3","critical","convenient","slightly_prob","priority","priority"
"4802","pretentious","critical","incomplete","3","convenient","convenient","slightly_prob","priority","spec_prior"
"4803","pretentious","critical","completed","more","critical","convenient","slightly_prob","recommended","not_recom"
"4804","pretentious","critical","completed","more","critical","convenient","problematic","priority","priority"
"4805","usual","proper","completed","more","less_conv","convenient","nonprob","recommended","not_recom"
"4806","usual","critical","completed","2","critical","convenient","nonprob","recommended","not_recom"
"4807","pretentious","less_proper","complete","1","critical","convenient","problematic","recommended","not_recom"
"4808","usual","less_proper","completed","3","critical","inconv","slightly_prob","priority","not_recom"
"4809","pretentious","critical","completed","1","critical","convenient","slightly_prob","priority","not_recom"
"4810","pretentious","less_proper","completed","3","convenient","convenient","slightly_prob","priority","very_recom"
"4811","usual","improper","completed","more","critical","convenient","slightly_prob","not_recom","not_recom"
"4812","pretentious","less_proper","completed","1","critical","convenient","nonprob","priority","very_recom"
"4813","pretentious","critical","completed","3","less_conv","convenient","slightly_prob","priority","not_recom"
"4814","usual","proper","incomplete","1","less_conv","convenient","nonprob","recommended","not_recom"
"4815","pretentious","critical","completed","more","critical","convenient","slightly_prob","priority","priority"
"4816","pretentious","critical","foster","more","critical","inconv","slightly_prob","recommended","priority"
"4817","great_pret","very_crit","completed","more","critical","convenient","problematic","priority","spec_prior"
"4818","pretentious","very_crit","incomplete","2","less_conv","convenient","nonprob","priority","not_recom"
"4819","pretentious","critical","completed","3","critical","convenient","slightly_prob","recommended","priority"
"4820","great_pret","critical","incomplete","2","less_conv","inconv","slightly_prob","priority","spec_prior"
"4821","pretentious","very_crit","completed","3","critical","inconv","slightly_prob","priority","not_recom"
"4822","pretentious","improper","incomplete","3","critical","convenient","slightly_prob","priority","not_recom"
"4823","pretentious","critical","completed","3","critical","convenient","nonprob","recommended","not_recom"
"4824","pretentious","critical","completed","3","critical","convenient","nonprob","not_recom","not_recom"
"4825","pretentious","improper","completed","1","less_conv","inconv","nonprob","priority","not_recom"
"4826","great_pret","less_proper","incomplete","more","less_conv","inconv","slightly_prob","recommended","spec_prior"
"4827","usual","improper","completed","3","convenient","convenient","slightly_prob","priority","priority"
"4828","pretentious","critical","completed","3","critical","convenient","nonprob","priority","not_recom"
"4829","pretentious","improper","completed","3","convenient","convenient","slightly_prob","priority","priority"
"4830","great_pret","very_crit","foster","3","critical","convenient","slightly_prob","priority","not_recom"
"4831","pretentious","critical","complete","3","critical","convenient","slightly_prob","priority","not_recom"
"4832","great_pret","proper","completed","more","less_conv","inconv","problematic","priority","spec_prior"
"4833","pretentious","improper","foster","2","critical","convenient","nonprob","not_recom","not_recom"
"4834","usual","critical","complete","3","critical","convenient","slightly_prob","priority","spec_prior"
"4835","great_pret","critical","completed","3","critical","inconv","slightly_prob","priority","spec_prior"
"4836","great_pret","critical","completed","3","convenient","convenient","slightly_prob","recommended","priority"
"4837","usual","critical","incomplete","3","less_conv","convenient","problematic","not_recom","not_recom"
"4838","usual","proper","incomplete","more","critical","convenient","slightly_prob","recommended","priority"
"4839","great_pret","critical","completed","more","critical","inconv","nonprob","priority","spec_prior"
"4840","pretentious","proper","completed","3","critical","convenient","slightly_prob","priority","not_recom"
"4841","pretentious","less_proper","completed","2","less_conv","convenient","slightly_prob","priority","not_recom"
"4842","pretentious","improper","complete","more","convenient","convenient","slightly_prob","priority","not_recom"
"4843","great_pret","critical","completed","1","critical","inconv","problematic","not_recom","not_recom"
"4844","great_pret","critical","complete","1","less_conv","convenient","slightly_prob","priority","priority"
"4845","pretentious","critical","completed","3","critical","convenient","slightly_prob","priority","not_recom"
"4846","pretentious","very_crit","complete","3","convenient","inconv","slightly_prob","priority","spec_prior"
"4847","pretentious","very_crit","completed","3","convenient","convenient","slightly_prob","recommended","priority"
"4848","usual","critical","complete","2","critical","inconv","slightly_prob","not_recom","not_recom"
"4849","pretentious","critical","completed","2","critical","inconv","slightly_prob","priority","priority"
"4850","great_pret","critical","completed","3","less_conv","convenient","slightly_prob","priority","not_recom"
"4851","pretentious","very_crit","incomplete","3","critical","inconv","slightly_prob","recommended","not_recom"
"4852","pretentious","less_proper","foster","1","critical","convenient","problematic","recommended","priority"
"4853","pretentious","proper","completed","2","critical","convenient","problematic","priority","priority"
"4854","usual","critical","foster","3","critical","convenient","problematic","recommended","priority"
"4855","great_pret","critical","completed","3","convenient","convenient","nonprob","priority","priority"
"4856","pretentious","critical","complete","3","critical","convenient","slightly_prob","not_recom","not_recom"
"4857","pretentious","critical","completed","2","convenient","convenient","nonprob","priority","priority"
"4858","pretentious","improper","completed","3","convenient","convenient","slightly_prob","recommended","not_recom"
"4859","usual","less_proper","foster","3","convenient","convenient","problematic","priority","not_recom"
"4860","great_pret","critical","completed","3","convenient","convenient","problematic","not_recom","not_recom"
"4861","pretentious","less_proper","completed","3","convenient","convenient","slightly_prob","priority","not_recom"
"4862","pretentious","very_crit","completed","1","less_conv","inconv","slightly_prob","priority","not_recom"
"4863","pretentious","critical","completed","3","critical","convenient","problematic","not_recom","not_recom"
"4864","pretentious","critical","completed","3","less_conv","convenient","problematic","priority","spec_prior"
"4865","pretentious","improper","completed","2","critical","convenient","nonprob","recommended","priority"
"4866","pretentious","less_proper","incomplete","3","critical","convenient","problematic","recommended","priority"
"4867","great_pret","critical","completed","more","critical","convenient","nonprob","not_recom","not_recom"
"4868","pretentious","very_crit","completed","3","less_conv","convenient","slightly_prob","priority","spec_prior"
"4869","pretentious","improper","completed","3","critical","inconv","problematic","priority","not_recom"
"4870","pretentious","critical","complete","2","less_conv","convenient","nonprob","priority","priority"
"4871","usual","improper","completed","1","critical","convenient","slightly_prob","priority","priority"
"4872","pretentious","critical","incomplete","3","critical","convenient","nonprob","priority","not_recom"
"4873","usual","improper","incomplete","1","less_conv","convenient","slightly_prob","priority","priority"
"4874","usual","very_crit","completed","3","critical","convenient","slightly_prob","priority","not_recom"
"4875","pretentious","very_crit","foster","3","convenient","convenient","slightly_prob","recommended","not_recom"
"4876","pretentious","critical","incomplete","3","critical","convenient","problematic","priority","spec_prior"
"4877","usual","improper","completed","2","critical","convenient","slightly_prob","recommended","not_recom"
"4878","usual","critical","foster","3","critical","inconv","slightly_prob","priority","not_recom"
"4879","pretentious","proper","completed","3","convenient","convenient","nonprob","priority","not_recom"
"4880","usual","less_proper","complete","2","critical","inconv","nonprob","priority","not_recom"
"4881","pretentious","critical","complete","2","critical","inconv","slightly_prob","recommended","priority"
"4882","pretentious","very_crit","completed","3","critical","convenient","slightly_prob","not_recom","not_recom"
"4883","great_pret","critical","complete","2","critical","convenient","slightly_prob","priority","not_recom"
"4884","great_pret","critical","foster","3","critical","convenient","slightly_prob","priority","not_recom"
"4885","pretentious","critical","complete","3","convenient","inconv","nonprob","recommended","priority"
"4886","pretentious","proper","completed","3","less_conv","convenient","slightly_prob","recommended","very_recom"
"4887","pretentious","less_proper","completed","3","critical","inconv","nonprob","not_recom","not_recom"
"4888","usual","critical","completed","more","critical","inconv","nonprob","recommended","priority"
"4889","great_pret","very_crit","completed","3","less_conv","convenient","slightly_prob","recommended","spec_prior"
"4890","pretentious","critical","completed","3","critical","convenient","problematic","not_recom","not_recom"
"4891","pretentious","improper","completed","3","critical","inconv","slightly_prob","priority","not_recom"
"4892","pretentious","critical","completed","3","critical","convenient","slightly_prob","priority","spec_prior"
"4893","pretentious","critical","completed","3","critical","inconv","nonprob","priority","spec_prior"
"4894","great_pret","proper","completed","1","critical","inconv","slightly_prob","not_recom","not_recom"
"4895","pretentious","improper","completed","3","critical","convenient","nonprob","priority","not_recom"
"4896","usual","critical","completed","3","critical","inconv","nonprob","recommended","priority"
"4897","usual","proper","completed","1","critical","convenient","slightly_prob","priority","not_recom"
"4898","pretentious","proper","completed","3","less_conv","inconv","slightly_prob","priority","very_recom"
"4899","great_pret","less_proper","completed","3","critical","inconv","slightly_prob","recommended","not_recom"
"4900","pretentious","critical","incomplete","3","less_conv","inconv","nonprob","priority","not_recom"
"4901","usual","critical","complete","1","critical","convenient","problematic","priority","priority"
"4902","usual","critical","completed","2","critical","convenient","problematic","not_recom","not_recom"
"4903","usual","less_proper","foster","2","less_conv","convenient","nonprob","recommended","not_recom"
"4904","pretentious","critical","completed","3","less_conv","inconv","slightly_prob","priority","not_recom"
"4905","pretentious","critical","completed","2","convenient","inconv","slightly_prob","priority","spec_prior"
"4906","pretentious","less_proper","complete","1","critical","convenient","slightly_prob","priority","not_recom"
"4907","great_pret","critical","completed","1","critical","inconv","slightly_prob","recommended","not_recom"
"4908","great_pret","critical","foster","3","less_conv","convenient","nonprob","priority","not_recom"
"4909","pretentious","improper","incomplete","3","convenient","inconv","problematic","priority","not_recom"
"4910","pretentious","improper","completed","1","critical","convenient","slightly_prob","priority","priority"
"4911","pretentious","very_crit","complete","1","critical","convenient","problematic","priority","spec_prior"
"4912","pretentious","proper","completed","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"4913","pretentious","very_crit","completed","3","convenient","convenient","slightly_prob","priority","priority"
"4914","pretentious","critical","foster","2","critical","convenient","problematic","priority","spec_prior"
"4915","usual","critical","complete","3","critical","convenient","problematic","recommended","priority"
"4916","pretentious","improper","incomplete","3","critical","convenient","problematic","recommended","spec_prior"
"4917","usual","critical","completed","3","critical","inconv","nonprob","priority","not_recom"
"4918","pretentious","critical","completed","3","critical","convenient","slightly_prob","not_recom","not_recom"
"4919","usual","improper","completed","more","convenient","convenient","slightly_prob","not_recom","not_recom"
"4920","pretentious","proper","foster","2","less_conv","inconv","nonprob","recommended","priority"
"4921","pretentious","critical","completed","3","critical","convenient","slightly_prob","not_recom","not_recom"
"4922","usual","less_proper","completed","3","critical","inconv","slightly_prob","recommended","priority"
"4923","usual","proper","foster","3","less_conv","inconv","slightly_prob","priority","not_recom"
"4924","pretentious","less_proper","foster","1","critical","convenient","slightly_prob","recommended","not_recom"
"4925","pretentious","improper","incomplete","2","critical","convenient","problematic","recommended","not_recom"
"4926","great_pret","proper","complete","1","less_conv","convenient","slightly_prob","priority","not_recom"
"4927","pretentious","critical","complete","1","convenient","convenient","slightly_prob","recommended","not_recom"
"4928","pretentious","critical","complete","3","critical","inconv","problematic","priority","not_recom"
"4929","pretentious","proper","completed","1","convenient","convenient","slightly_prob","priority","very_recom"
"4930","pretentious","less_proper","completed","2","convenient","convenient","slightly_prob","not_recom","not_recom"
"4931","pretentious","less_proper","complete","1","critical","inconv","problematic","priority","not_recom"
"4932","great_pret","improper","completed","3","less_conv","convenient","slightly_prob","recommended","spec_prior"
"4933","pretentious","proper","completed","3","critical","convenient","slightly_prob","priority","priority"
"4934","pretentious","critical","complete","3","critical","convenient","problematic","recommended","spec_prior"
"4935","usual","improper","completed","3","critical","convenient","slightly_prob","recommended","priority"
"4936","usual","very_crit","completed","2","convenient","inconv","nonprob","priority","not_recom"
"4937","pretentious","proper","completed","3","critical","convenient","slightly_prob","priority","not_recom"
"4938","pretentious","critical","completed","3","less_conv","inconv","nonprob","priority","not_recom"
"4939","pretentious","proper","completed","more","critical","convenient","nonprob","priority","not_recom"
"4940","great_pret","critical","completed","1","critical","inconv","slightly_prob","priority","not_recom"
"4941","pretentious","less_proper","complete","3","critical","inconv","slightly_prob","priority","priority"
"4942","pretentious","improper","completed","2","critical","convenient","nonprob","recommended","priority"
"4943","pretentious","critical","completed","1","less_conv","convenient","nonprob","priority","not_recom"
"4944","pretentious","less_proper","incomplete","3","critical","convenient","slightly_prob","recommended","priority"
"4945","pretentious","critical","completed","3","less_conv","convenient","slightly_prob","not_recom","not_recom"
"4946","usual","improper","completed","3","less_conv","inconv","slightly_prob","not_recom","not_recom"
"4947","usual","less_proper","completed","more","convenient","convenient","slightly_prob","priority","priority"
"4948","usual","less_proper","complete","3","critical","convenient","slightly_prob","recommended","not_recom"
"4949","usual","very_crit","completed","2","critical","convenient","slightly_prob","priority","not_recom"
"4950","usual","proper","foster","3","less_conv","convenient","slightly_prob","recommended","not_recom"
"4951","pretentious","critical","complete","more","critical","inconv","nonprob","priority","not_recom"
"4952","pretentious","critical","completed","3","less_conv","inconv","slightly_prob","priority","not_recom"
"4953","usual","less_proper","completed","2","convenient","convenient","slightly_prob","priority","not_recom"
"4954","usual","critical","incomplete","2","less_conv","convenient","problematic","recommended","not_recom"
"4955","pretentious","improper","completed","3","critical","convenient","problematic","recommended","spec_prior"
"4956","pretentious","proper","completed","2","critical","convenient","slightly_prob","not_recom","not_recom"
"4957","pretentious","critical","incomplete","2","critical","inconv","nonprob","priority","spec_prior"
"4958","great_pret","proper","completed","3","critical","convenient","nonprob","not_recom","not_recom"
"4959","pretentious","critical","completed","3","less_conv","convenient","slightly_prob","not_recom","not_recom"
"4960","pretentious","improper","foster","3","convenient","convenient","slightly_prob","priority","not_recom"
"4961","pretentious","very_crit","complete","more","critical","inconv","slightly_prob","priority","spec_prior"
"4962","pretentious","improper","completed","3","critical","inconv","slightly_prob","not_recom","not_recom"
"4963","pretentious","less_proper","foster","2","critical","inconv","slightly_prob","priority","priority"
"4964","great_pret","improper","completed","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"4965","usual","proper","completed","1","critical","convenient","slightly_prob","priority","not_recom"
"4966","pretentious","critical","completed","3","convenient","inconv","slightly_prob","priority","not_recom"
"4967","pretentious","critical","completed","3","critical","convenient","slightly_prob","recommended","priority"
"4968","pretentious","very_crit","complete","3","critical","inconv","nonprob","priority","spec_prior"
"4969","pretentious","critical","complete","2","critical","convenient","slightly_prob","not_recom","not_recom"
"4970","pretentious","critical","completed","2","convenient","inconv","slightly_prob","priority","not_recom"
"4971","pretentious","proper","complete","3","critical","inconv","problematic","priority","spec_prior"
"4972","pretentious","critical","incomplete","1","critical","convenient","problematic","not_recom","not_recom"
"4973","usual","critical","completed","more","convenient","inconv","nonprob","priority","spec_prior"
"4974","pretentious","proper","complete","3","critical","convenient","slightly_prob","recommended","priority"
"4975","pretentious","very_crit","completed","3","convenient","convenient","problematic","priority","not_recom"
"4976","usual","critical","completed","3","less_conv","inconv","slightly_prob","priority","priority"
"4977","pretentious","very_crit","completed","1","less_conv","convenient","problematic","priority","spec_prior"
"4978","great_pret","less_proper","completed","2","critical","convenient","problematic","priority","spec_prior"
"4979","pretentious","critical","complete","1","critical","inconv","slightly_prob","recommended","priority"
"4980","usual","critical","foster","3","critical","inconv","problematic","priority","priority"
"4981","great_pret","critical","incomplete","3","less_conv","convenient","problematic","not_recom","not_recom"
"4982","pretentious","critical","complete","3","critical","convenient","slightly_prob","priority","not_recom"
"4983","pretentious","critical","completed","3","critical","convenient","slightly_prob","priority","spec_prior"
"4984","usual","critical","foster","2","critical","convenient","slightly_prob","priority","not_recom"
"4985","pretentious","less_proper","completed","3","convenient","inconv","slightly_prob","priority","priority"
"4986","usual","improper","completed","2","critical","inconv","slightly_prob","recommended","not_recom"
"4987","pretentious","improper","completed","1","convenient","inconv","slightly_prob","recommended","not_recom"
"4988","great_pret","critical","completed","3","less_conv","convenient","nonprob","priority","not_recom"
"4989","pretentious","proper","completed","3","critical","convenient","problematic","priority","priority"
"4990","pretentious","critical","completed","more","critical","convenient","problematic","recommended","spec_prior"
"4991","usual","critical","completed","3","less_conv","convenient","nonprob","recommended","very_recom"
"4992","pretentious","critical","foster","2","convenient","inconv","slightly_prob","priority","not_recom"
"4993","great_pret","critical","completed","3","critical","convenient","slightly_prob","priority","spec_prior"
"4994","usual","critical","completed","3","critical","convenient","slightly_prob","recommended","priority"
"4995","pretentious","proper","incomplete","3","less_conv","inconv","slightly_prob","recommended","priority"
"4996","pretentious","critical","completed","3","convenient","inconv","problematic","priority","not_recom"
"4997","pretentious","critical","completed","3","critical","convenient","slightly_prob","priority","priority"
"4998","usual","less_proper","complete","1","less_conv","inconv","slightly_prob","recommended","very_recom"
"4999","pretentious","critical","completed","3","convenient","convenient","slightly_prob","priority","not_recom"
"5000","usual","proper","completed","3","convenient","inconv","slightly_prob","priority","not_recom"
"5001","pretentious","improper","completed","3","convenient","convenient","slightly_prob","priority","priority"
"5002","great_pret","critical","completed","3","critical","convenient","slightly_prob","priority","spec_prior"
"5003","pretentious","critical","complete","more","critical","convenient","problematic","not_recom","not_recom"
"5004","great_pret","less_proper","incomplete","2","critical","convenient","nonprob","not_recom","not_recom"
"5005","pretentious","critical","complete","3","critical","convenient","problematic","recommended","not_recom"
"5006","pretentious","less_proper","incomplete","3","critical","inconv","slightly_prob","priority","not_recom"
"5007","usual","critical","foster","1","less_conv","inconv","problematic","priority","not_recom"
"5008","pretentious","proper","completed","3","critical","convenient","problematic","not_recom","not_recom"
"5009","pretentious","critical","foster","1","convenient","convenient","slightly_prob","not_recom","not_recom"
"5010","pretentious","critical","completed","more","less_conv","convenient","problematic","priority","priority"
"5011","pretentious","critical","completed","1","critical","convenient","slightly_prob","not_recom","not_recom"
"5012","pretentious","critical","completed","3","less_conv","convenient","nonprob","priority","not_recom"
"5013","usual","critical","complete","3","critical","convenient","problematic","priority","not_recom"
"5014","great_pret","very_crit","complete","3","convenient","inconv","slightly_prob","priority","not_recom"
"5015","pretentious","critical","complete","3","less_conv","inconv","slightly_prob","recommended","spec_prior"
"5016","great_pret","critical","completed","more","critical","inconv","slightly_prob","priority","not_recom"
"5017","pretentious","proper","completed","3","critical","convenient","problematic","priority","priority"
"5018","usual","less_proper","incomplete","3","critical","inconv","slightly_prob","priority","priority"
"5019","pretentious","critical","completed","2","convenient","inconv","slightly_prob","priority","spec_prior"
"5020","pretentious","critical","completed","2","convenient","convenient","problematic","priority","not_recom"
"5021","pretentious","proper","foster","1","convenient","convenient","problematic","priority","not_recom"
"5022","pretentious","less_proper","foster","3","less_conv","convenient","slightly_prob","priority","priority"
"5023","great_pret","critical","completed","3","convenient","inconv","problematic","priority","spec_prior"
"5024","pretentious","critical","foster","3","critical","convenient","slightly_prob","priority","spec_prior"
"5025","pretentious","critical","complete","3","critical","convenient","nonprob","priority","not_recom"
"5026","pretentious","critical","complete","more","convenient","convenient","nonprob","priority","not_recom"
"5027","pretentious","critical","completed","2","less_conv","convenient","nonprob","priority","priority"
"5028","pretentious","critical","completed","2","convenient","convenient","problematic","priority","priority"
"5029","pretentious","critical","completed","1","less_conv","convenient","problematic","priority","not_recom"
"5030","usual","critical","completed","3","convenient","convenient","slightly_prob","priority","not_recom"
"5031","great_pret","critical","completed","2","critical","convenient","problematic","priority","spec_prior"
"5032","pretentious","proper","complete","3","critical","convenient","slightly_prob","priority","not_recom"
"5033","pretentious","very_crit","completed","more","less_conv","convenient","slightly_prob","not_recom","not_recom"
"5034","great_pret","improper","complete","3","convenient","convenient","problematic","priority","spec_prior"
"5035","usual","critical","incomplete","2","critical","convenient","slightly_prob","priority","not_recom"
"5036","pretentious","critical","completed","3","less_conv","convenient","problematic","priority","not_recom"
"5037","pretentious","critical","completed","3","critical","inconv","slightly_prob","priority","not_recom"
"5038","pretentious","very_crit","completed","2","convenient","inconv","problematic","recommended","spec_prior"
"5039","pretentious","critical","completed","3","less_conv","convenient","slightly_prob","recommended","not_recom"
"5040","usual","proper","completed","3","convenient","convenient","slightly_prob","priority","not_recom"
"5041","pretentious","improper","completed","2","convenient","convenient","slightly_prob","priority","spec_prior"
"5042","pretentious","proper","completed","3","critical","convenient","nonprob","priority","priority"
"5043","usual","critical","completed","3","critical","inconv","slightly_prob","priority","priority"
"5044","usual","less_proper","complete","3","critical","convenient","problematic","priority","not_recom"
"5045","great_pret","critical","foster","more","critical","inconv","slightly_prob","priority","priority"
"5046","pretentious","critical","completed","more","critical","convenient","nonprob","priority","not_recom"
"5047","pretentious","critical","completed","3","critical","convenient","slightly_prob","not_recom","not_recom"
"5048","pretentious","critical","incomplete","1","convenient","convenient","slightly_prob","priority","priority"
"5049","pretentious","proper","completed","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"5050","pretentious","improper","complete","3","convenient","convenient","slightly_prob","priority","not_recom"
"5051","pretentious","very_crit","foster","3","critical","inconv","problematic","priority","not_recom"
"5052","usual","critical","complete","3","critical","convenient","problematic","priority","spec_prior"
"5053","usual","less_proper","completed","3","convenient","convenient","slightly_prob","priority","not_recom"
"5054","pretentious","critical","completed","3","convenient","convenient","slightly_prob","not_recom","not_recom"
"5055","usual","critical","completed","2","less_conv","inconv","nonprob","recommended","not_recom"
"5056","pretentious","critical","completed","3","critical","inconv","slightly_prob","priority","not_recom"
"5057","great_pret","less_proper","completed","3","critical","convenient","nonprob","priority","spec_prior"
"5058","usual","critical","completed","2","critical","convenient","slightly_prob","not_recom","not_recom"
"5059","pretentious","very_crit","foster","3","critical","convenient","problematic","priority","spec_prior"
"5060","great_pret","critical","completed","3","critical","convenient","nonprob","priority","not_recom"
"5061","pretentious","improper","foster","3","convenient","convenient","problematic","recommended","not_recom"
"5062","great_pret","very_crit","completed","3","less_conv","convenient","nonprob","priority","spec_prior"
"5063","pretentious","improper","complete","3","critical","convenient","slightly_prob","not_recom","not_recom"
"5064","usual","less_proper","foster","3","critical","convenient","slightly_prob","recommended","very_recom"
"5065","pretentious","critical","foster","3","critical","inconv","problematic","priority","not_recom"
"5066","great_pret","critical","completed","3","critical","convenient","problematic","recommended","spec_prior"
"5067","great_pret","critical","completed","2","critical","convenient","slightly_prob","priority","not_recom"
"5068","pretentious","critical","incomplete","3","convenient","convenient","slightly_prob","recommended","priority"
"5069","usual","less_proper","completed","3","critical","convenient","problematic","not_recom","not_recom"
"5070","pretentious","improper","completed","3","critical","convenient","slightly_prob","not_recom","not_recom"
"5071","pretentious","less_proper","completed","2","critical","convenient","slightly_prob","not_recom","not_recom"
"5072","pretentious","improper","incomplete","3","convenient","convenient","problematic","recommended","not_recom"
"5073","pretentious","proper","foster","1","critical","convenient","slightly_prob","recommended","not_recom"
"5074","usual","critical","completed","3","critical","inconv","nonprob","priority","priority"
"5075","great_pret","critical","completed","more","convenient","convenient","slightly_prob","priority","priority"
"5076","pretentious","critical","completed","more","critical","convenient","slightly_prob","not_recom","not_recom"
"5077","pretentious","critical","complete","1","critical","convenient","nonprob","not_recom","not_recom"
"5078","pretentious","critical","completed","1","critical","convenient","slightly_prob","priority","not_recom"
"5079","pretentious","critical","completed","3","critical","inconv","slightly_prob","recommended","not_recom"
